id;danceability;energy;song_key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;tempo;duration_ms;time_signature;featured;track;artists_cleaned;featured_artist_cleaned;duration_s;duration_m
6OZwia8loN0aPS0vTvsBjR;0.6600000262260437;0.72000002861022949;3;-5.874000072479248;False;7.5300000607967377E-2;0.30099999904632568;0;0.22599999606609344;99.936996459960938;192960;4;1;tout va bien;alonzo;(feat. ninho & naps);192;3.22
6P096SaOzrgGxs8NWOfX7M;0.66900002956390381;0.62800002098083496;2;-4.1770000457763672;True;0.05260000005364418;0.29399999976158142;1.8299999283044599E-5;0.12399999797344208;83.803001403808594;177857;4;1;salimo de noche;tiago pzk;(feat. trueno);177;2.96
6Pif6RkFoYzLygdqktus4Q;0.36300000548362732;0.67000001668930054;1;-6.6519999504089355;False;5.5199999362230301E-2;5.8200000785291195E-4;0.54799997806549072;0.31700000166893005;150.14999389648438;360760;4;0;the foundations of decay;my chemical romance;;360;6.01
6potEImiklXkwD9qFzpu15;0.56300002336502075;0.45899999141693115;4;-7.7810001373291016;False;2.9200000688433647E-2;0.92000001668930054;0.72399997711181641;0.10999999940395355;79.983001708984375;202536;4;0;forever;labrinth;;202;3.38
6qj02zSeEJGWZ4c0dn5QzJ;0.41699999570846558;0.20200000703334808;0;-10.97599983215332;True;3.5700000822544098E-2;0.93500000238418579;0;0.1080000028014183;118.02899932861328;194544;4;0;boyfriends;harry styles;;194;3.24
6Qyc6fS4DsZjB2mRW9DsQs;0.31499999761581421;0.7149999737739563;11;-8.0719995498657227;False;3.6200001835823059E-2;1.2499999720603228E-3;7.9700002970639616E-6;9.4200000166893005E-2;155.92500305175781;289533;3;0;iris;the goo goo dolls;;289;4.83
6qyS9qBy0mEk3qYaH8mPss;0.71200001239776611;0.97200000286102295;10;-0.51399999856948853;True;0.1120000034570694;5.4700002074241638E-3;7.0599999162368476E-5;0.12800000607967377;119.96600341796875;145000;4;0;murder in my mind;kordhell;;145;2.42
6R9c642Hs3tOdLowjYaWt2;0.47499999403953552;0.5690000057220459;4;-7.0729999542236328;False;3.4299999475479126E-2;3.7000000476837158E-2;1.2900000438094139E-3;0.23199999332427979;108.00700378417969;183816;4;1;love/hate letter to alcohol;post malone;(with fleet foxes);183;3.06
6RUKPb4LETWmmr3iAEQktW;0.61699998378753662;0.63499999046325684;11;-6.7690000534057617;False;3.1700000166893005E-2;4.9800001084804535E-2;1.4399999599845614E-5;0.164000004529953;103.01899719238281;247160;4;1;something just like this;the chainsmokers;(feat. coldplay);247;4.12
6Sq7ltF9Qa7SNFBsV5Cogx;0.91100001335144043;0.71200001239776611;1;-5.1050000190734863;False;8.1699997186660767E-2;9.0099997818470001E-2;2.680000034160912E-5;9.3299999833106995E-2;92.004997253417969;178567;4;1;me porto bonito;bad bunny;(feat. chencho corleone);178;2.98
6tTeRmhhuwDl5Y4UiJdHuO;0.81699997186660767;0.72000002861022949;5;-8.1339998245239258;False;8.0899998545646667E-2;0.17200000584125519;7.2599999839439988E-4;0.10899999737739563;119.98899841308594;180563;4;1;attention;omah lay;(feat. justin bieber);180;3.01
6UelLqGlWMcVH1E5c4H7lY;0.54799997806549072;0.81599998474121094;0;-4.2090001106262207;True;4.6500001102685928E-2;0.12200000137090683;0;0.33500000834465027;95.389999389648438;174000;4;0;watermelon sugar;harry styles;;174;2.90
6ufcuVInt0ocHrUimDjGlb;0.61799997091293335;0.71200001239776611;1;-8.2460002899169922;True;0.11400000005960464;0.14000000059604645;4.5299998419068288E-6;0.57499998807907104;97.056999206542969;254319;4;0;plastic off the sofa;beyoncé;;254;4.24
6Uj1ctrBOjOas8xZXGqKk4;0.82400000095367432;0.76399999856948853;5;-4.1750001907348633;False;8.5400000214576721E-2;8.8799998164176941E-2;2.9400000348687172E-3;0.11699999868869781;107.99800109863281;172627;4;0;woman;doja cat;;172;2.88
6uvh0In7u1Xn4HgxOfAn8O;0.50700002908706665;0.29399999976158142;2;-10;True;3.9999999105930328E-2;0.89600002765655518;1.9700000848388299E-5;0.0966000035405159;114.19899749755859;245964;4;0;matilda;harry styles;;245;4.10
6v3KW9xbzN5yKLt9YKDYA2;0.75900000333786011;0.54799997806549072;9;-6.0489997863769531;False;2.8999999165534973E-2;3.9200000464916229E-2;0;8.2800000905990601E-2;116.96700286865234;190800;4;1;señorita;shawn mendes ;(feat. camila cabello);190;3.18
6VBhH7CyP56BXjp8VsDFPZ;0.57700002193450928;0.57400000095367432;0;-6.5250000953674316;True;2.7799999341368675E-2;0.57200002670288086;0;0.10000000149011612;94.009002685546875;268165;4;1;kesariya [from "brahmastra"];pritam;(feat. arijit singh, amitabh bhattacharya);268;4.47
